elevation_m,slope_deg,ndvi,lst_celsius,rainfall_annual_mm,soil_moisture,clay_iron_ratio,ferrous_iron_index,latitude,longitude,dist_to_fault_km,standardized_lithology,mn_present,country
421.12,4.21,0.244,30.39,1181.2,0.311,1.88,1.82,-27.096093,23.276852,4.67,Alluvium_Unconsolidated,0,South Africa
392.5,5.36,0.46,31.82,1202.8,0.259,2.69,1.48,-27.563677,23.328153,5.26,Alluvium_Unconsolidated,0,South Africa
436.52,6.94,0.491,34.61,1231.4,0.212,2.94,1.65,-27.454472,23.417229,5.75,Alluvium_Unconsolidated,0,South Africa
326.46,7.4,0.479,35.58,1239.5,0.333,1.71,1.31,-26.806898,23.45325,5.18,Alluvium_Unconsolidated,0,South Africa
320.49,4.85,0.481,31.12,1047.4,0.334,2.96,2.31,-26.810185,23.034012,4.94,Alluvium_Unconsolidated,0,South Africa
392.32,7.16,0.405,35.06,1235.3,0.284,2.9,1.31,-27.608186,23.433374,4.09,Alluvium_Unconsolidated,1,South Africa
335.89,7.67,0.474,36.2,946.5,0.33,2.0,2.47,-26.800286,22.857117,3.81,Alluvium_Unconsolidated,0,South Africa
364.38,7.2,0.468,35.15,866.5,0.36,2.82,2.42,-26.927485,22.65095,5.78,Alluvium_Unconsolidated,0,South Africa
377.43,7.39,0.352,35.57,961.5,0.304,3.07,2.47,-27.644946,22.885577,3.04,Alluvium_Unconsolidated,0,South Africa
410.44,7.94,0.499,36.84,894.5,0.229,2.75,1.84,-27.503017,22.741335,1.9,Alluvium_Unconsolidated,1,South Africa
404.36,5.0,0.441,31.32,1196.2,0.269,2.43,1.47,-27.580978,23.31151,5.8,Alluvium_Unconsolidated,0,South Africa
428.04,4.41,0.243,30.61,1058.8,0.228,3.15,1.76,-27.252352,23.052987,4.44,Alluvium_Unconsolidated,0,South Africa
416.75,5.55,0.5,32.11,851.3,0.221,3.19,1.31,-27.481574,22.552167,5.68,Alluvium_Unconsolidated,0,South Africa
338.65,7.1,0.499,34.94,1234.3,0.354,2.36,1.39,-26.872925,23.429053,4.53,Alluvium_Unconsolidated,0,South Africa
374.48,1.61,0.261,29.0,1124.1,0.335,2.04,1.41,-27.70939,23.164944,5.69,Alluvium_Unconsolidated,0,South Africa
377.73,3.14,0.336,29.51,1090.1,0.309,1.92,1.8,-27.655036,23.105562,5.8,Alluvium_Unconsolidated,0,South Africa
449.39,2.42,0.432,29.16,1106.5,0.2,3.03,2.49,-27.389766,23.133739,2.92,Alluvium_Unconsolidated,0,South Africa
355.5,7.65,0.302,36.15,1243.9,0.321,2.56,1.59,-27.678805,23.479162,5.64,Alluvium_Unconsolidated,1,South Africa
395.35,4.91,0.21,31.21,850.0,0.288,1.75,2.46,-27.137145,22.522108,2.64,Alluvium_Unconsolidated,1,South Africa
425.04,6.57,0.488,33.87,1224.9,0.21,3.02,1.76,-27.449422,23.393017,5.56,Alluvium_Unconsolidated,0,South Africa
422.03,4.26,0.235,30.45,1182.2,0.232,1.9,2.42,-27.244473,23.278993,1.06,Alluvium_Unconsolidated,0,South Africa
396.49,6.23,0.247,33.24,854.8,0.312,2.48,2.45,-27.093206,22.587622,5.76,Alluvium_Unconsolidated,0,South Africa
395.08,7.86,0.266,36.66,888.2,0.32,3.19,2.17,-27.077013,22.724337,1.59,Alluvium_Unconsolidated,1,South Africa
470.58,3.56,0.356,29.8,1168.5,0.203,2.89,2.5,-27.335699,23.249764,5.8,Alluvium_Unconsolidated,0,South Africa
353.59,2.14,0.301,29.08,1140.0,0.322,1.7,1.43,-27.679462,23.194019,5.11,Alluvium_Unconsolidated,0,South Africa
395.9,2.09,0.257,29.07,1139.0,0.316,1.64,1.5,-27.084753,23.192025,5.8,Alluvium_Unconsolidated,0,South Africa
414.62,7.89,0.451,36.72,890.1,0.264,3.19,2.13,-27.572377,22.729516,4.83,Alluvium_Unconsolidated,0,South Africa
437.64,7.53,0.321,35.89,874.4,0.208,1.62,1.35,-27.312569,22.681183,3.88,Alluvium_Unconsolidated,0,South Africa
391.35,6.16,0.231,33.11,1217.4,0.304,2.29,2.2,-27.109704,23.368993,1.64,Alluvium_Unconsolidated,1,South Africa
338.49,3.47,0.201,29.74,1082.1,0.358,3.13,1.34,-27.794239,23.092081,3.78,Alluvium_Unconsolidated,0,South Africa
407.79,1.98,0.261,29.04,1116.1,0.318,1.6,1.39,-27.081269,23.150654,5.49,Alluvium_Unconsolidated,0,South Africa
372.24,7.92,0.37,36.81,893.3,0.298,3.12,2.38,-27.632665,22.738287,5.72,Alluvium_Unconsolidated,0,South Africa
388.97,1.89,0.406,29.03,1134.8,0.284,1.63,1.75,-27.607401,23.184363,1.07,Alluvium_Unconsolidated,1,South Africa
453.78,4.95,0.452,31.25,850.1,0.202,3.09,1.41,-27.406248,22.523703,3.21,Alluvium_Unconsolidated,0,South Africa
416.96,7.16,0.244,35.07,1235.3,0.228,1.62,2.43,-27.2533,23.433437,5.77,Alluvium_Unconsolidated,0,South Africa
395.37,8.0,0.371,37.0,910.2,0.297,3.19,2.45,-27.631843,22.780234,5.65,Alluvium_Unconsolidated,0,South Africa
447.25,6.96,0.32,34.65,1231.8,0.208,1.74,2.29,-27.311653,23.418583,2.93,Alluvium_Unconsolidated,0,South Africa
432.36,5.4,0.277,31.88,1203.5,0.217,1.92,2.5,-27.280953,23.329971,0.87,Alluvium_Unconsolidated,0,South Africa
437.01,4.45,0.499,30.64,1185.7,0.219,3.11,2.01,-27.476385,23.2869,1.82,Alluvium_Unconsolidated,0,South Africa
381.39,2.09,0.331,29.07,1139.0,0.34,1.95,1.35,-27.030519,23.192091,4.21,Alluvium_Unconsolidated,0,South Africa
339.99,4.32,0.499,30.5,1183.2,0.349,3.02,1.37,-26.852027,23.281318,2.38,Alluvium_Unconsolidated,0,South Africa
429.6,7.26,0.2,35.29,867.8,0.271,2.19,1.98,-27.169077,22.656249,5.53,Alluvium_Unconsolidated,0,South Africa
398.91,3.41,0.268,29.69,1083.6,0.321,1.65,1.31,-27.075424,23.094562,4.18,Alluvium_Unconsolidated,0,South Africa
420.62,6.29,0.206,33.34,1004.8,0.284,2.9,1.3,-27.146006,22.962337,5.79,Alluvium_Unconsolidated,0,South Africa
338.3,4.8,0.482,31.07,850.0,0.335,2.58,1.52,-26.811515,22.517102,5.19,Alluvium_Unconsolidated,1,South Africa
388.69,3.98,0.385,30.16,1069.9,0.292,1.85,2.08,-27.622449,23.071502,5.73,Alluvium_Unconsolidated,0,South Africa
325.34,5.44,0.5,31.94,1030.8,0.35,2.41,2.21,-26.855218,23.006359,0.91,Alluvium_Unconsolidated,1,South Africa
404.42,5.94,0.253,32.72,852.9,0.315,2.43,2.48,-27.08761,22.571591,5.8,Alluvium_Unconsolidated,0,South Africa
344.88,1.95,0.496,29.04,1135.9,0.356,3.12,1.49,-26.883483,23.186394,5.73,Alluvium_Unconsolidated,0,South Africa
413.29,6.11,0.201,33.03,1216.6,0.26,1.69,2.44,-27.187992,23.366582,5.7,Alluvium_Unconsolidated,0,South Africa
384.66,4.8,0.414,31.06,1048.7,0.28,1.87,2.28,-27.601624,23.036115,5.76,Alluvium_Unconsolidated,0,South Africa
388.37,2.12,0.371,29.07,1113.1,0.297,1.64,1.77,-27.631963,23.145317,4.43,Alluvium_Unconsolidated,0,South Africa
350.46,5.04,0.49,31.38,850.2,0.358,3.14,1.94,-26.897598,22.527937,4.67,Alluvium_Unconsolidated,0,South Africa
369.57,3.34,0.381,29.64,1085.3,0.351,1.75,1.36,-26.996568,23.0975,5.43,Alluvium_Unconsolidated,0,South Africa
438.61,7.93,0.486,36.82,925.5,0.209,1.81,1.82,-27.444716,22.814303,5.64,Alluvium_Unconsolidated,0,South Africa
429.83,5.94,0.215,32.72,852.9,0.244,1.6,2.05,-27.219395,22.571588,2.57,Alluvium_Unconsolidated,0,South Africa
431.51,5.82,0.498,32.54,852.3,0.218,3.2,1.31,-27.474102,22.56565,5.26,Alluvium_Unconsolidated,0,South Africa
452.4,7.93,0.258,36.84,924.5,0.223,2.26,1.3,-27.266066,22.812284,5.67,Alluvium_Unconsolidated,0,South Africa
419.08,3.3,0.498,29.61,1086.3,0.23,1.86,2.43,-27.504625,23.099159,3.76,Alluvium_Unconsolidated,0,South Africa
434.19,7.38,0.213,35.55,1239.2,0.245,1.85,2.47,-27.217309,23.451809,4.88,Alluvium_Unconsolidated,0,South Africa
441.9,3.25,0.452,29.58,1162.5,0.202,3.2,2.42,-27.40673,23.23757,2.49,Alluvium_Unconsolidated,0,South Africa
428.06,7.82,0.277,36.55,885.6,0.217,1.68,1.36,-27.280867,22.716779,1.63,Alluvium_Unconsolidated,0,South Africa
365.06,7.95,0.264,36.87,895.6,0.334,2.61,2.5,-27.706736,22.74436,2.46,Alluvium_Unconsolidated,0,South Africa
385.14,2.83,0.22,29.34,1154.1,0.349,2.08,1.3,-27.751005,23.220787,5.61,Alluvium_Unconsolidated,0,South Africa
327.16,3.56,0.497,29.81,1168.6,0.346,3.08,1.47,-26.841541,23.249977,3.1,Alluvium_Unconsolidated,0,South Africa
408.9,5.82,0.209,32.53,1211.2,0.287,1.92,2.27,-27.140542,23.350735,4.43,Alluvium_Unconsolidated,1,South Africa
390.76,7.73,0.462,36.36,942.1,0.258,2.64,2.41,-27.561953,22.848324,2.78,Alluvium_Unconsolidated,1,South Africa
355.16,6.48,0.494,33.7,856.8,0.357,2.76,2.15,-26.887838,22.602207,5.7,Alluvium_Unconsolidated,1,South Africa
409.57,7.95,0.254,36.89,896.6,0.315,3.19,2.05,-27.086842,22.746961,1.98,Alluvium_Unconsolidated,0,South Africa
340.99,7.25,0.499,35.25,1236.8,0.349,2.09,1.36,-26.851649,23.440311,5.58,Alluvium_Unconsolidated,0,South Africa
385.85,7.8,0.346,36.51,1246.5,0.344,3.13,2.23,-27.020568,23.499347,3.9,Alluvium_Unconsolidated,0,South Africa
366.49,7.3,0.429,35.37,868.6,0.358,3.03,2.49,-26.962168,22.659647,5.52,Alluvium_Unconsolidated,0,South Africa
412.89,6.73,0.239,34.18,859.4,0.308,2.59,2.38,-27.100875,22.617579,5.57,Alluvium_Unconsolidated,0,South Africa
384.33,7.24,0.36,35.23,867.2,0.347,3.2,2.49,-27.011094,22.654132,2.96,Alluvium_Unconsolidated,0,South Africa
438.3,8.0,0.464,37.0,907.4,0.203,1.81,1.57,-27.417719,22.773739,5.64,Alluvium_Unconsolidated,0,South Africa
375.9,3.85,0.33,30.05,1174.3,0.34,2.36,1.49,-27.030838,23.261922,1.08,Alluvium_Unconsolidated,1,South Africa
350.4,7.97,0.443,36.94,918.2,0.359,2.13,2.42,-26.950744,22.798496,2.5,Alluvium_Unconsolidated,0,South Africa
322.1,4.79,0.216,31.05,850.0,0.351,1.73,2.23,-27.756391,22.516467,3.0,Alluvium_Unconsolidated,0,South Africa
433.75,5.9,0.386,32.67,1017.1,0.201,2.48,2.01,-27.356351,22.983307,5.76,Alluvium_Unconsolidated,1,South Africa
411.62,7.67,0.2,36.2,1244.2,0.27,2.43,2.5,-27.170336,23.481553,1.04,Alluvium_Unconsolidated,1,South Africa
351.44,7.41,0.243,35.62,871.1,0.341,1.98,2.47,-27.725538,22.669379,4.0,Alluvium_Unconsolidated,1,South Africa
346.05,7.99,0.459,36.97,901.9,0.36,2.23,2.49,-26.936256,22.760296,3.25,Alluvium_Unconsolidated,1,South Africa
415.82,7.42,0.49,35.63,871.3,0.211,2.73,1.42,-27.45283,22.670066,2.1,Alluvium_Unconsolidated,0,South Africa
321.43,7.57,0.201,35.98,952.0,0.358,2.57,1.99,-27.793909,22.867722,2.11,Alluvium_Unconsolidated,1,South Africa
377.35,6.87,0.445,34.46,1230.2,0.359,3.08,1.61,-26.949189,23.412184,3.06,Alluvium_Unconsolidated,0,South Africa
363.17,7.86,0.238,36.65,888.2,0.343,2.26,2.5,-27.730369,22.724094,1.89,Alluvium_Unconsolidated,1,South Africa
364.31,7.08,0.327,34.89,975.7,0.313,3.07,2.39,-27.661335,22.911504,2.98,Alluvium_Unconsolidated,0,South Africa
421.31,7.55,0.355,35.92,874.8,0.203,1.69,1.31,-27.335194,22.682649,4.98,Alluvium_Unconsolidated,0,South Africa
400.93,5.64,0.49,32.25,1208.1,0.239,3.05,1.59,-27.525108,23.342114,2.68,Alluvium_Unconsolidated,0,South Africa
362.08,2.0,0.236,29.05,1115.8,0.344,2.35,1.38,-27.732584,23.150104,4.61,Alluvium_Unconsolidated,0,South Africa
375.52,5.43,0.373,31.93,1204.1,0.349,3.0,1.58,-27.002231,23.33167,5.19,Alluvium_Unconsolidated,1,South Africa
334.32,6.51,0.5,33.74,857.1,0.351,2.5,2.03,-26.860343,22.603586,4.84,Alluvium_Unconsolidated,0,South Africa
388.73,6.65,0.32,34.02,1226.2,0.315,2.16,1.36,-27.666441,23.397829,5.45,Alluvium_Unconsolidated,0,South Africa
343.93,7.19,0.499,35.13,1235.8,0.348,2.1,1.35,-26.849655,23.43569,5.56,Alluvium_Unconsolidated,0,South Africa
440.04,4.11,0.426,30.29,1066.6,0.2,2.73,2.37,-27.384698,23.066027,5.11,Alluvium_Unconsolidated,1,South Africa
421.39,7.9,0.2,36.75,928.4,0.269,3.08,1.44,-27.171892,22.820554,2.29,Alluvium_Unconsolidated,1,South Africa
426.69,6.78,0.498,34.27,987.5,0.229,1.7,2.42,-27.503434,22.932478,5.05,Alluvium_Unconsolidated,0,South Africa
424.2,5.65,0.29,32.26,851.6,0.214,1.93,1.76,-27.290403,22.556812,5.8,Alluvium_Unconsolidated,0,South Africa
394.82,5.42,0.335,31.92,1204.0,0.31,1.88,1.3,-27.655815,23.331294,3.98,Alluvium_Unconsolidated,0,South Africa
450.81,2.96,0.324,29.4,1094.3,0.208,3.2,2.25,-27.314256,23.112757,3.13,Alluvium_Unconsolidated,0,South Africa
341.55,8.0,0.409,36.99,911.5,0.355,2.47,2.37,-26.977012,22.783403,4.69,Alluvium_Unconsolidated,0,South Africa
425.99,6.74,0.218,34.19,1227.8,0.241,1.64,2.5,-27.224854,23.403506,5.8,Alluvium_Unconsolidated,0,South Africa
369.87,5.59,0.357,32.17,851.4,0.302,2.04,1.83,-27.641435,22.55412,3.56,Alluvium_Unconsolidated,0,South Africa
380.78,7.66,0.443,36.18,947.0,0.359,1.81,2.27,-26.95121,22.858028,1.99,Alluvium_Unconsolidated,0,South Africa
431.71,8.0,0.224,37.0,908.6,0.238,2.36,1.37,-27.231666,22.77662,5.79,Alluvium_Unconsolidated,1,South Africa
350.8,7.28,0.238,35.32,868.1,0.343,1.88,2.46,-27.729885,22.657502,4.65,Alluvium_Unconsolidated,0,South Africa
402.11,7.48,0.239,35.77,872.9,0.308,2.92,2.22,-27.10105,22.675678,3.98,Alluvium_Unconsolidated,0,South Africa
425.5,6.84,0.498,34.4,1229.6,0.231,3.19,1.47,-27.506823,23.410267,3.5,Alluvium_Unconsolidated,1,South Africa
378.77,7.68,0.35,36.22,945.9,0.345,2.4,1.99,-27.018011,22.855935,4.32,Alluvium_Unconsolidated,1,South Africa
327.45,2.64,0.494,29.25,1150.2,0.343,3.15,1.61,-26.832787,23.213281,4.07,Alluvium_Unconsolidated,0,South Africa
400.3,7.98,0.262,36.94,899.8,0.318,3.2,2.05,-27.080718,22.755066,2.8,Alluvium_Unconsolidated,0,South Africa
393.25,7.29,0.374,35.35,1237.6,0.35,3.19,1.96,-27.001814,23.44405,4.84,Alluvium_Unconsolidated,0,South Africa
428.86,2.01,0.246,29.05,1137.2,0.227,2.54,2.24,-27.255189,23.188767,5.04,Alluvium_Unconsolidated,0,South Africa
420.33,7.61,0.464,36.07,876.8,0.203,2.28,1.37,-27.417869,22.689388,4.95,Alluvium_Unconsolidated,1,South Africa
414.65,7.46,0.227,35.73,872.4,0.301,2.81,2.17,-27.114363,22.674132,4.73,Alluvium_Unconsolidated,1,South Africa
422.22,7.36,0.256,35.5,869.8,0.224,1.62,1.53,-27.263857,22.664449,1.3,Alluvium_Unconsolidated,0,South Africa
363.26,6.38,0.424,33.5,1221.3,0.357,3.19,1.58,-26.965723,23.381316,5.08,Alluvium_Unconsolidated,1,South Africa
450.38,4.58,0.498,30.79,1054.6,0.218,1.82,2.5,-27.47478,23.045937,3.41,Alluvium_Unconsolidated,0,South Africa
407.71,6.67,0.211,34.07,1226.7,0.289,2.24,2.37,-27.135718,23.399291,2.06,Alluvium_Unconsolidated,1,South Africa
359.8,7.15,0.491,35.04,972.8,0.358,1.64,2.34,-26.894798,22.906162,5.8,Alluvium_Unconsolidated,0,South Africa
397.31,3.64,0.414,29.87,1170.1,0.28,1.89,1.55,-27.601765,23.253082,4.08,Alluvium_Unconsolidated,0,South Africa
338.45,2.81,0.277,29.32,1097.7,0.33,2.21,1.57,-27.696934,23.118543,5.22,Alluvium_Unconsolidated,0,South Africa
440.13,2.34,0.32,29.13,1144.1,0.208,2.95,2.44,-27.312021,23.201553,5.73,Alluvium_Unconsolidated,0,South Africa
431.24,6.24,0.345,33.25,854.8,0.205,2.07,1.5,-27.328351,22.588026,5.63,Alluvium_Unconsolidated,0,South Africa
390.59,7.63,0.424,36.12,1243.6,0.276,3.15,1.33,-27.594196,23.47748,1.14,Alluvium_Unconsolidated,0,South Africa
395.1,3.87,0.41,30.07,1174.7,0.282,1.92,1.51,-27.604982,23.262695,4.26,Alluvium_Unconsolidated,1,South Africa
444.99,4.15,0.272,30.33,1065.6,0.219,3.19,1.92,-27.277518,23.064389,3.42,Alluvium_Unconsolidated,1,South Africa
423.13,2.37,0.237,29.14,1144.6,0.307,1.61,1.6,-27.103408,23.202635,5.73,Alluvium_Unconsolidated,0,South Africa
352.38,5.36,0.493,31.81,850.7,0.357,3.07,1.96,-26.891505,22.542578,5.31,Alluvium_Unconsolidated,0,South Africa
392.54,5.2,0.224,31.59,1199.9,0.3,1.94,2.07,-27.116989,23.320679,4.25,Alluvium_Unconsolidated,0,South Africa
428.15,7.82,0.201,36.57,886.0,0.274,2.64,1.79,-27.162546,22.718016,5.44,Alluvium_Unconsolidated,0,South Africa
413.45,7.47,0.5,35.75,957.5,0.224,1.82,2.24,-27.489311,22.878088,5.67,Alluvium_Unconsolidated,0,South Africa
398.96,2.65,0.417,29.25,1101.3,0.279,1.61,2.0,-27.599713,23.124867,3.35,Alluvium_Unconsolidated,0,South Africa
418.39,5.67,0.496,32.3,851.7,0.234,3.11,1.36,-27.513402,22.558139,5.71,Alluvium_Unconsolidated,0,South Africa
353.35,7.64,0.355,36.14,877.9,0.346,3.16,2.45,-27.014421,22.693081,4.34,Alluvium_Unconsolidated,1,South Africa
354.49,3.12,0.45,29.5,1159.9,0.359,2.94,1.3,-26.945066,23.232294,4.82,Alluvium_Unconsolidated,0,South Africa
386.0,7.71,0.357,36.3,943.7,0.302,3.15,2.5,-27.641677,22.851487,4.23,Alluvium_Unconsolidated,0,South Africa
425.08,1.96,0.255,29.04,1116.6,0.224,2.83,2.16,-27.262924,23.151591,5.79,Alluvium_Unconsolidated,0,South Africa
404.15,7.5,0.442,35.81,1241.2,0.268,3.16,1.31,-27.579968,23.462767,0.81,Alluvium_Unconsolidated,1,South Africa
396.92,7.34,0.246,35.45,964.1,0.312,2.87,1.53,-27.094063,22.890336,5.8,Alluvium_Unconsolidated,1,South Africa
354.12,5.31,0.47,31.75,1034.6,0.36,1.85,1.87,-26.924517,23.012669,4.88,Alluvium_Unconsolidated,0,South Africa
409.37,7.68,0.217,36.23,1244.4,0.294,2.84,2.48,-27.126395,23.482886,4.1,Alluvium_Unconsolidated,0,South Africa
434.3,5.84,0.421,32.57,852.4,0.2,2.7,1.39,-27.38148,22.566861,2.28,Alluvium_Unconsolidated,0,South Africa
356.24,6.62,0.304,33.97,858.3,0.32,2.06,2.19,-27.676923,22.610904,3.41,Alluvium_Unconsolidated,0,South Africa
327.0,6.39,0.492,33.52,1001.4,0.341,2.37,2.43,-26.827064,22.956593,1.06,Alluvium_Unconsolidated,1,South Africa
450.87,4.22,0.462,30.4,1181.4,0.203,3.19,2.3,-27.416011,23.277185,3.63,Alluvium_Unconsolidated,0,South Africa
424.88,1.61,0.449,29.0,1128.8,0.201,3.09,2.49,-27.404177,23.173405,2.07,Alluvium_Unconsolidated,0,South Africa
358.59,4.86,0.249,31.14,1193.5,0.339,1.6,1.33,-27.71944,23.305019,3.32,Alluvium_Unconsolidated,0,South Africa
396.58,3.04,0.2,29.45,1158.2,0.266,1.7,2.04,-27.178039,23.228973,3.41,Alluvium_Unconsolidated,0,South Africa
386.19,5.03,0.315,31.36,1042.4,0.336,1.69,1.38,-27.041266,23.025616,3.48,Alluvium_Unconsolidated,0,South Africa
373.89,7.97,0.2,36.92,898.1,0.359,1.84,2.34,-27.797962,22.750928,4.91,Alluvium_Unconsolidated,0,South Africa
449.03,6.96,0.416,34.64,980.5,0.2,1.91,1.88,-27.377304,22.920029,4.22,Alluvium_Unconsolidated,0,South Africa
430.48,3.22,0.5,29.56,1088.2,0.222,2.02,2.46,-27.486085,23.102396,4.85,Alluvium_Unconsolidated,0,South Africa
344.8,7.21,0.29,35.17,970.1,0.325,3.19,2.33,-27.686903,22.90139,4.83,Alluvium_Unconsolidated,0,South Africa
377.97,7.5,0.366,35.83,955.8,0.348,2.17,1.97,-27.007071,22.874835,2.88,Alluvium_Unconsolidated,0,South Africa
385.01,5.45,0.359,31.96,1030.5,0.347,1.63,1.51,-27.011614,23.005738,4.43,Alluvium_Unconsolidated,0,South Africa
340.09,3.0,0.207,29.43,1157.6,0.354,2.23,1.32,-27.771924,23.227658,5.14,Alluvium_Unconsolidated,1,South Africa
418.46,7.79,0.206,36.49,938.0,0.253,2.98,1.33,-27.202118,22.840316,3.45,Alluvium_Unconsolidated,1,South Africa
386.16,6.84,0.325,34.4,985.0,0.339,2.1,1.66,-27.034109,22.928073,2.29,Alluvium_Unconsolidated,1,South Africa
410.74,4.19,0.205,30.37,1180.7,0.282,1.62,2.06,-27.148142,23.275855,5.77,Alluvium_Unconsolidated,1,South Africa
371.65,3.41,0.315,29.69,1165.5,0.336,2.15,1.48,-27.041234,23.24361,2.72,Alluvium_Unconsolidated,0,South Africa
401.63,3.28,0.206,29.6,1163.1,0.252,1.8,2.18,-27.203163,23.238618,2.12,Alluvium_Unconsolidated,0,South Africa
398.27,6.54,0.328,33.81,1224.3,0.313,2.17,1.34,-27.660976,23.39099,5.47,Alluvium_Unconsolidated,0,South Africa
435.37,6.92,0.411,34.57,981.9,0.2,1.95,1.87,-27.373902,22.922523,4.49,Alluvium_Unconsolidated,0,South Africa
396.38,7.03,0.479,34.79,977.7,0.248,2.04,2.47,-27.542885,22.915003,5.69,Alluvium_Unconsolidated,0,South Africa
435.21,7.18,0.497,35.1,971.4,0.216,1.63,2.23,-27.46731,22.90373,4.24,Alluvium_Unconsolidated,0,South Africa
435.13,7.81,0.468,36.53,936.7,0.204,1.63,1.8,-27.42257,22.837581,4.21,Alluvium_Unconsolidated,0,South Africa
395.8,3.35,0.277,29.64,1164.3,0.324,1.91,1.57,-27.068844,23.241209,4.5,Alluvium_Unconsolidated,0,South Africa
449.93,7.18,0.334,35.11,1235.7,0.206,1.73,2.2,-27.321304,23.435107,3.02,Alluvium_Unconsolidated,0,South Africa
431.4,7.79,0.5,36.49,884.3,0.222,2.77,1.67,-27.486479,22.712864,1.72,Alluvium_Unconsolidated,0,South Africa
425.88,2.5,0.204,29.19,1104.8,0.256,2.35,1.77,-27.196612,23.130779,4.07,Alluvium_Unconsolidated,1,South Africa
425.84,5.4,0.207,31.88,1203.6,0.25,1.6,2.42,-27.206496,23.330272,5.33,Alluvium_Unconsolidated,0,South Africa
410.36,7.91,0.289,36.78,927.3,0.328,2.97,1.93,-27.059466,22.818132,5.69,Alluvium_Unconsolidated,0,South Africa
369.98,4.76,0.368,31.01,850.0,0.348,2.83,2.35,-27.00558,22.514973,4.6,Alluvium_Unconsolidated,1,South Africa
405.87,2.1,0.474,29.07,1139.1,0.251,2.0,2.0,-27.54812,23.19229,4.76,Alluvium_Unconsolidated,0,South Africa
451.81,7.51,0.406,35.84,955.5,0.2,1.76,1.69,-27.370104,22.874357,2.77,Alluvium_Unconsolidated,0,South Africa
346.55,4.76,0.497,31.01,850.0,0.356,3.1,1.81,-26.880803,22.515074,5.03,Alluvium_Unconsolidated,0,South Africa
442.09,6.54,0.373,33.8,857.4,0.202,2.14,1.4,-27.347422,22.605413,5.45,Alluvium_Unconsolidated,0,South Africa
434.59,7.94,0.5,36.85,923.7,0.223,2.17,2.01,-27.486906,22.810434,5.37,Alluvium_Unconsolidated,0,South Africa
325.29,5.93,0.486,32.71,1016.3,0.337,2.62,2.41,-26.816975,22.98185,2.52,Alluvium_Unconsolidated,1,South Africa
418.58,6.23,0.205,33.23,854.7,0.282,1.97,2.29,-27.14871,22.587315,4.57,Alluvium_Unconsolidated,0,South Africa
437.22,5.82,0.385,32.54,852.3,0.201,2.47,1.47,-27.355426,22.565729,3.94,Alluvium_Unconsolidated,0,South Africa
358.24,7.43,0.286,35.66,871.7,0.327,2.31,2.4,-27.690151,22.671282,1.52,Alluvium_Unconsolidated,0,South Africa
379.35,2.01,0.313,29.05,1115.6,0.336,1.69,1.32,-27.042394,23.149677,5.68,Alluvium_Unconsolidated,0,South Africa
410.13,7.76,0.464,36.42,882.8,0.257,3.19,1.99,-27.559415,22.708407,4.88,Alluvium_Unconsolidated,1,South Africa
408.42,7.72,0.492,36.34,881.2,0.238,3.06,1.79,-27.52169,22.703435,2.92,Alluvium_Unconsolidated,0,South Africa
337.55,4.85,0.499,31.13,850.0,0.354,3.04,1.78,-26.87168,22.519283,5.44,Alluvium_Unconsolidated,0,South Africa
444.55,7.3,0.462,35.37,965.8,0.203,1.62,1.97,-27.416209,22.893581,1.27,Alluvium_Unconsolidated,0,South Africa
411.01,3.85,0.207,30.05,1072.9,0.285,2.19,1.41,-27.143518,23.076624,3.01,Alluvium_Unconsolidated,0,South Africa
360.6,5.53,0.279,32.07,1028.4,0.329,2.9,1.98,-27.695286,23.0023,1.06,Alluvium_Unconsolidated,1,South Africa
378.13,7.18,0.397,35.1,866.1,0.287,2.87,2.04,-27.613902,22.649276,4.32,Alluvium_Unconsolidated,1,South Africa
354.81,7.97,0.445,36.92,919.5,0.359,2.09,2.41,-26.948925,22.801357,2.24,Alluvium_Unconsolidated,0,South Africa
439.61,6.27,0.207,33.3,1005.5,0.251,3.19,1.35,-27.205472,22.963498,3.72,Alluvium_Unconsolidated,0,South Africa
408.92,7.52,0.248,35.86,1241.6,0.313,3.0,2.39,-27.092471,23.465095,5.14,Alluvium_Unconsolidated,0,South Africa
379.04,7.62,0.26,36.09,949.4,0.335,3.14,2.35,-27.710337,22.862734,5.77,Alluvium_Unconsolidated,0,South Africa
422.73,6.71,0.2,34.15,1227.4,0.268,1.92,2.47,-27.173732,23.401924,4.38,Alluvium_Unconsolidated,0,South Africa
419.84,4.41,0.213,30.6,1058.9,0.291,2.24,1.34,-27.133513,23.053249,3.38,Alluvium_Unconsolidated,0,South Africa
405.37,3.67,0.496,29.89,1170.7,0.215,3.06,2.17,-27.465511,23.254214,2.61,Alluvium_Unconsolidated,0,South Africa
406.52,5.69,0.469,32.32,1208.9,0.254,2.86,1.47,-27.554312,23.344373,4.39,Alluvium_Unconsolidated,0,South Africa
424.59,7.65,0.497,36.17,947.4,0.232,2.07,2.26,-27.508091,22.858698,5.64,Alluvium_Unconsolidated,0,South Africa
436.77,2.29,0.47,29.12,1109.3,0.204,2.8,2.5,-27.424523,23.138766,4.75,Alluvium_Unconsolidated,1,South Africa
403.63,3.14,0.443,29.51,1160.2,0.268,1.96,1.71,-27.5795,23.232959,4.55,Alluvium_Unconsolidated,0,South Africa
